1100	0.0205272	-0.466031	0.514371	0.147149	8.94443e-07	1.33126e-05	0.205191	0.510417	-0.474108	0.205975	0.511458	-0.474191	0.275188	0.678223	-0.456359	0.97797	1	0.514371	0.0426991	0.043276	0.920458	0.9168	
1150	0.0205272	-0.494118	0.520155	0.17566	1.37339e-06	1.78438e-05	0.221566	0.512821	-0.505352	0.222752	0.514472	-0.505483	0.290392	0.675293	-0.489953	0.966483	1	0.520155	0.0600035	0.0609667	0.884595	0.877994	
1200	0.0205272	-0.521388	0.528809	0.205373	2.23156e-06	2.66164e-05	0.237412	0.515521	-0.537297	0.239158	0.518002	-0.537497	0.304863	0.671387	-0.524193	0.945835	1	0.528809	0.0860579	0.0874928	0.827592	0.814889	
1250	0.0205272	-0.530288	0.581147	0.23584	8.60417e-07	3.88107e-05	0.25433	0.518517	-0.569925	0.256826	0.522111	-0.570221	0.320233	0.668457	-0.559054	0.643991	1	0.581147	0.232135	0.236796	0.487814	0.430484	

300	0.0382227	-0.105527	0.5	-0.105527	3.8572e-12	1.01984e-10	-0.0262138	0.5	-0.105527	-0.0262138	0.5	-0.105527	0.0402915	0.782715	-0.0525195	1	1	0.5	4.70197e-07	4.70197e-07	1	1	
350	0.0382227	-0.119803	0.500003	-0.104337	5.48201e-11	1.49498e-09	-0.0128599	0.500002	-0.119804	-0.0128599	0.500001	-0.119804	0.0540304	0.775879	-0.0690768	0.999998	1	0.500003	6.94444e-06	6.94444e-06	0.999993	0.999993	
400	0.0382227	-0.135881	0.500008	-0.100979	1.16297e-10	3.26925e-09	-0.00145185	0.500009	-0.135882	-0.00145185	0.500004	-0.135882	0.0657071	0.770996	-0.0874841	0.999996	1	0.500008	1.53356e-05	1.53356e-05	0.999985	0.999985	
450	0.0382227	-0.153507	0.500037	-0.0955147	5.74798e-10	1.64568e-08	0.0123055	0.500034	-0.153515	0.0123055	0.500017	-0.153515	0.0797806	0.765137	-0.107481	0.999981	1	0.500037	7.42187e-05	7.42187e-05	0.999924	0.999924	
500	0.0382227	-0.172578	0.500096	-0.0880116	1.51966e-09	4.50002e-08	0.0243332	0.5001	-0.172599	0.0243332	0.50005	-0.172599	0.0920802	0.759277	-0.128962	0.999949	1	0.500096	0.000195457	0.000195457	0.999797	0.999796	
550	0.0382227	-0.192916	0.500254	-0.0785381	3.79644e-09	1.16909e-07	0.0383236	0.500242	-0.192972	0.0383236	0.500121	-0.192972	0.106355	0.754395	-0.151761	0.999865	1	0.500254	0.000518808	0.000519387	0.999459	0.999459	
600	0.0382227	-0.214443	0.500473	-0.0671616	8.88492e-09	2.44875e-07	0.050897	0.500507	-0.214562	0.0508979	0.500381	-0.214563	0.119116	0.749512	-0.175799	0.999717	1	0.500473	0.00100666	0.00100723	0.99887	0.998866	
650	0.0382227	-0.237023	0.501003	-0.0539473	1.75961e-08	5.13271e-07	0.0651717	0.500947	-0.237265	0.0651742	0.500831	-0.237265	0.133557	0.744629	-0.200963	0.999411	1	0.501003	0.00211748	0.00212124	0.997657	0.997648	
700	0.0382227	-0.260601	0.501638	-0.0389577	2.91728e-08	9.05425e-07	0.0782453	0.501615	-0.261026	0.0782519	0.501419	-0.261026	0.146693	0.739746	-0.227195	0.998971	1	0.501638	0.00353559	0.00354282	0.995915	0.995891	
750	0.0382227	-0.285064	0.502653	-0.0222524	5.12986e-08	1.48019e-06	0.0928443	0.502562	-0.28577	0.0928595	0.502425	-0.285772	0.161285	0.73584	-0.254412	0.998277	1	0.502653	0.00578848	0.00579196	0.99319	0.993134	
800	0.0382227	-0.310351	0.504061	-0.00388873	8.0861e-08	2.34595e-06	0.106464	0.503834	-0.31146	0.106499	0.503777	-0.311462	0.174755	0.730957	-0.28257	0.997257	1	0.504061	0.00894705	0.00896962	0.989254	0.989108	
850	0.0382227	-0.336341	0.505873	0.0160773	1.27242e-07	3.92566e-06	0.121484	0.505467	-0.338041	0.121555	0.505416	-0.338047	0.189515	0.727051	-0.311606	0.995748	1	0.505873	0.0132419	0.0132784	0.983471	0.983161	
900	0.0382227	-0.362991	0.508387	0.0375916	1.86149e-07	4.95248e-06	0.135668	0.50749	-0.365484	0.135801	0.507619	-0.365496	0.203268	0.722168	-0.341485	0.993602	1	0.508387	0.019148	0.0192065	0.97546	0.974837	
950	0.0382227	-0.390195	0.511531	0.0606019	2.89894e-07	6.736e-06	0.151155	0.509921	-0.393748	0.151392	0.510295	-0.393772	0.218179	0.718262	-0.372157	0.990623	1	0.511531	0.0267465	0.0269062	0.96462	0.963424	
1000	0.0382227	-0.417852	0.515551	0.0850559	4.65661e-07	1.00881e-05	0.165916	0.512772	-0.422811	0.166315	0.513388	-0.422852	0.232204	0.714355	-0.403593	0.986389	1	0.515551	0.036667	0.0369112	0.949748	0.94772	
1050	0.0382227	-0.445755	0.520657	0.110899	6.67079e-07	1.4108e-05	0.181894	0.516049	-0.452641	0.182538	0.517151	-0.45271	0.247278	0.710449	-0.435755	0.980177	1	0.520657	0.049781	0.0501131	0.928694	0.925236	
1100	0.0382227	-0.473632	0.527993	0.13807	1.15499e-06	2.02292e-05	0.197272	0.519749	-0.483219	0.198269	0.521508	-0.483329	0.261561	0.70752	-0.468617	0.970149	1	0.527993	0.068579	0.0691421	0.897408	0.891022	
